Date,Wrestlers,Card,Type of Match,Title Change,Promotion,Title,City,State,Country,Location,Latitude,Longitude
4/13/98,"Lex Luger, Buff Bagwell",Lex Luger defeats Buff Bagwell by DQ (5:53),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/13/98,"Rick Steiner, Konnan",Rick Steiner defeats Konnan (3:32),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/13/98,"Saturn, Hammer",Saturn defeats Hammer (3:17),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/13/98,"Scott Steiner, Fit Finlay",Scott Steiner defeats Fit Finlay (3:02),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/13/98,"Ultimo Dragon, Lenny Lane",Ultimo Dragon defeats Lenny Lane (5:11),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/13/98,"Diamond Dallas Page, Robbie Rage",Diamond Dallas Page (c) defeats Robbie Rage (3:01),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/13/98,"Chris Jericho, Super Calo",Chris Jericho (c) defeats Super Calo (4:52),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/13/98,"Kevin Nash, Sting",Kevin Nash defeats Sting (c) by DQ (8:23),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/13/98,"Booker T, La Parka",Booker T (c) defeats La Parka (3:27),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #135,Minneapolis,Minnesota,USA,"Minneapolis,Minnesota,USA",44.977753,-93.265011
4/6/98,"Brian Adams, Curt Hennig, Jim Neidhart, The British Bulldog",Brian Adams & Curt Hennig defeat Jim Neidhart & The British Bulldog (10:02),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"El Dandy, La Parka, Psychosis, Judo Suwa, Shiima Nobunaga, Tokyo Magnum","El Dandy, La Parka & Psychosis defeat Judo Suwa, Shiima Nobunaga & Tokyo Magnum (4:32)",Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Goldberg, Hammer",Goldberg defeats Hammer (1:36),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Kidman, Lenny Lane",Kidman defeats Lenny Lane,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Konnan, Norman Smiley",Konnan defeats Norman Smiley (4:11),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Lex Luger, Barry Darsow",Lex Luger defeats Barry Darsow (3:42),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Scott Steiner, Sick Boy",Scott Steiner defeats Sick Boy (2:58),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Ultimo Dragon, Chavo Guerrero Jr.",Ultimo Dragon defeats Chavo Guerrero Jr. (4:17),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Buff Bagwell, Diamond Dallas Page",Buff Bagwell defeats Diamond Dallas Page (c) by Count Out (4:56),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Chris Jericho, Juventud Guerrera",Chris Jericho (c) defeats Juventud Guerrera (6:05),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Sting, Kevin Nash",Sting (c) defeats Kevin Nash by DQ (10:42),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
4/6/98,"Booker T, Disco Inferno",Booker T (c) defeats Disco Inferno (5:22),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #134,Miami,Florida,USA,"Miami,Florida,USA",25.76168,-80.19179
3/30/98,"Bill Goldberg, Ray Traylor",Bill Goldberg defeats Ray Traylor,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Chavo Guerrero Jr., Kaz Hayashi",Chavo Guerrero Jr. defeats Kaz Hayashi,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"High Voltage, Kenny Kaos, Robbie Rage, Mike Enos, Wayne Bloom",High Voltage (Kenny Kaos & Robbie Rage) vs. Mike Enos & Wayne Bloom - No Contest,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Jim Neidhart, Curt Hennig",Jim Neidhart defeats Curt Hennig by DQ,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Juventud Guerrera, El Dandy",Juventud Guerrera defeats El Dandy,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Kevin Nash, Randy Savage, Lex Luger, Sting",Kevin Nash & Randy Savage defeat Lex Luger & Sting,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Kidman, Disco Inferno",Kidman defeats Disco Inferno,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Prince Iaukea, Glacier",Prince Iaukea defeats Glacier,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Buff Bagwell, Raven",Buff Bagwell vs. Raven - No Contest,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Roddy Piper, Hollywood Hogan",Roddy Piper defeats Hollywood Hogan by DQ,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Saturn, Fit Finlay",Saturn defeats Fit Finlay,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Psychosis, Ultimo Dragon",Psychosis vs. Ultimo Dragon - No Contest,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Chris Jericho, Marty Jannetty",Chris Jericho (c) defeats Marty Jannetty (1:20),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/30/98,"Booker T, Chris Benoit",Booker T (c) vs. Chris Benoit - Time Limit Draw,Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #133,Chicago,Illinois,USA,"Chicago,Illinois,USA",41.878114,-87.629798
3/23/98,"Bill Goldberg, The Renegade",Bill Goldberg defeats The Renegade (0:40),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Eddie Guerrero, Kaz Hayashi",Eddie Guerrero defeats Kaz Hayashi (5:05),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Lex Luger, Rick Fuller",Lex Luger defeats Rick Fuller (3:15),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Prince Iaukea, Konnan",Prince Iaukea defeats Konnan (5:42),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Psychosis, Lodi",Psychosis defeats Lodi (2:55),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Randy Savage, Roddy Piper",Randy Savage vs. Roddy Piper - No Contest (3:30),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Scott Steiner, Wayne Bloom",Scott Steiner defeats Wayne Bloom (3:04),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"The British Bulldog, Curt Hennig",The British Bulldog defeats Curt Hennig by DQ (5:38),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Ultimo Dragon, Chavo Guerrero Jr.",Ultimo Dragon defeats Chavo Guerrero Jr. (2:09),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"The Giant, Hollywood Hogan, Kevin Nash",The Giant defeats Hollywood Hogan & Kevin Nash (6:22),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Chris Jericho, Lenny Lane",Chris Jericho (c) defeats Lenny Lane,Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Sting, Diamond Dallas Page",Sting (c) defeats Diamond Dallas Page (10:59),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/23/98,"Booker T, Chris Benoit",Booker T (c) vs. Chris Benoit - Time Limit Draw (7:35),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #132,Louisville,Kentucky,USA,"Louisville,Kentucky,USA",38.252665,-85.758456
3/16/98,"Bill Goldberg, Lodi",Bill Goldberg defeats Lodi (0:47),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Jim Neidhart, The British Bulldog, Mike Enos, Wayne Bloom",Jim Neidhart & The British Bulldog defeat Mike Enos & Wayne Bloom (5:49),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Lex Luger, Sting, Hollywood Hogan, Randy Savage",Lex Luger & Sting defeat Hollywood Hogan & Randy Savage by DQ (7:00),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Scott Norton, Chris Adams",Scott Norton defeats Chris Adams (3:09),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Scott Steiner, Ray Traylor",Scott Steiner defeats Ray Traylor (8:00),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"The Cat, Yuji Nagata",The Cat defeats Yuji Nagata (4:11),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Ultimo Dragon, Fit Finlay",Ultimo Dragon defeats Fit Finlay (4:42),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Juventud Guerrera, Chris Jericho",Juventud Guerrera defeats Chris Jericho (c) by DQ (6:24),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Diamond Dallas Page, Reese",Diamond Dallas Page (c) defeats Reese (2:55),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Raven, Chris Benoit",Raven defeats Chris Benoit (11:00),Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/16/98,"Booker T, Chavo Guerrero Jr.",Booker T (c) defeats Chavo Guerrero Jr. (5:26),Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #131 - Spring Break,Panama City Beach,Florida,USA,"Panama City Beach,Florida,USA",30.176591,-85.805488
3/9/98,"Bill Goldberg, Barry Darsow",Bill Goldberg defeats Barry Darsow,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Booker T, Chavo Guerrero Jr.",Booker T defeats Chavo Guerrero Jr.,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Brian Adams, Kaos",Brian Adams defeats Kaos,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Chris Benoit, Diamond Dallas Page, Raven, Saturn",Chris Benoit & Diamond Dallas Page vs. Raven & Saturn - No Contest,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Dean Malenko, Kidman",Dean Malenko defeats Kidman,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Lex Luger, Rick Steiner, Scott Norton, Scott Steiner",Lex Luger & Rick Steiner vs. Scott Norton & Scott Steiner - Double Count Out,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Ric Flair, Curt Hennig",Ric Flair defeats Curt Hennig by DQ,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Scott Norton, Juventud Guerrera",Scott Norton defeats Juventud Guerrera,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Sick Boy, Lenny Lane",Sick Boy defeats Lenny Lane,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"The British Bulldog, Konnan",The British Bulldog defeats Konnan,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"The Cat, Damien",The Cat defeats Damien,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"The nWo, Hollywood Hogan, Kevin Nash, Scott Hall, Randy Savage, Sting, The Giant","The nWo (Hollywood Hogan, Kevin Nash & Scott Hall) defeat Randy Savage, Sting & The Giant",Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/9/98,"Chris Jericho, Disco Inferno",Chris Jericho (c) defeats Disco Inferno,Champion In Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #130,Winston-Salem,North Carolina,USA,"Winston-Salem,North Carolina,USA",36.09986,-80.244216
3/2/98,"Bill Goldberg, Sick Boy",Bill Goldberg defeats Sick Boy,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #129,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
3/2/98,"Booker T, Dean Malenko, Chris Jericho, Eddie Guerrero",Booker T & Dean Malenko defeat Chris Jericho & Eddie Guerrero,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #129,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
3/2/98,"Bret Hart, Brian Adams",Bret Hart defeats Brian Adams by DQ,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #129,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
3/2/98,"Chris Benoit, Riggs",Chris Benoit defeats Riggs,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #129,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
3/2/98,"Juventud Guerrera, Chavo Guerrero Jr.",Juventud Guerrera defeats Chavo Guerrero Jr.,Regular Match,No Title Change,World Championship Wrestling,WCW Monday NITRO #129,Philadelphia,Pennsylvania,USA,"Philadelphia,Pennsylvania,USA",39.952584,-75.165222
